Rok,Měsíc,Stanice,Precipitations_max,Precipitations_sum,Snow_height_max,Sunshine_sum,Temperatures_avg,Temperatures_max_max,Temperatures_min_min,Wind_avg,Arctic_days,Ice_days,Summer_days,Tropical_days
1974,červenec,Plzeň - Bolevec,17.6,56.8,0.0,138.6,17.1,31.2,4.9,1.9,0.0,0.0,6.0,1.0
1974,srpen,Plzeň - Bolevec,18.1,42.5,0.0,195.8,19.2,35.0,3.6,1.3,0.0,0.0,14.0,5.0
1974,září,Plzeň - Bolevec,28.5,68.7,0.0,158.1,14.0,28.0,-1.2,0.8,0.0,0.0,4.0,0.0
1974,říjen,Plzeň - Bolevec,31.4,83.1,0.0,39.4,6.1,14.2,-4.2,1.7,0.0,0.0,0.0,0.0
1974,listopad,Plzeň - Bolevec,10.2,59.5,0.0,17.0,3.4,13.5,-4.8,1.4,0.0,1.0,0.0,0.0
1974,prosinec,Plzeň - Bolevec,19.8,101.8,5.0,8.5,4.9,12.4,-7.8,2.4,0.0,1.0,0.0,0.0
1974,rok,Plzeň - Bolevec,31.4,620.0,5.0,1145.8,9.6,35.0,-8.2,1.5,,,,
1975,leden,Plzeň - Bolevec,6.2,33.7,5.0,26.4,3.6,10.9,-10.1,1.4,0.0,1.0,0.0,0.0
1975,únor,Plzeň - Bolevec,5.7,9.3,15.0,61.3,-0.4,10.9,-15.4,0.8,0.0,0.0,0.0,0.0
1975,březen,Plzeň - Bolevec,12.3,64.3,4.0,82.9,4.4,15.2,-10.0,1.2,0.0,0.0,0.0,0.0
1975,duben,Plzeň - Bolevec,10.9,23.8,7.0,139.0,8.0,24.9,-4.3,1.4,0.0,0.0,0.0,0.0
1975,květen,Plzeň - Bolevec,35.1,74.8,0.0,162.8,13.7,28.6,-2.5,1.2,0.0,0.0,4.0,0.0
1975,červen,Plzeň - Bolevec,19.0,69.3,0.0,139.1,16.4,28.9,-2.1,1.1,0.0,0.0,10.0,0.0
1975,červenec,Plzeň - Bolevec,10.8,39.3,0.0,190.8,19.8,30.2,4.1,1.2,0.0,0.0,22.0,1.0
